2021-07-16 15:49:37, {'time': '15:49:36', 0: 76.851, 1: -1809.4, 2: -1809.4}
2021-07-16 15:49:52, {'time': '15:49:51', 0: 76.854, 1: -1809.4, 2: -1809.4}
2021-07-16 15:50:07, {'time': '15:50:07', 0: 76.851, 1: -1809.4, 2: -1809.4}
2021-07-16 15:50:22, {'time': '15:50:22', 0: 76.851, 1: -1809.4, 2: -1809.4}
2021-07-16 15:50:37, {'time': '15:50:37', 0: 76.849, 1: -1809.4, 2: -1809.4}
2021-07-16 15:50:52, {'time': '15:50:52', 0: 76.851, 1: -1809.4, 2: -1809.4}
2021-07-16 15:51:07, {'time': '15:51:07', 0: 76.843, 1: -1809.4, 2: -1809.4}
2021-07-16 15:51:22, {'time': '15:51:19', 0: 76.851, 1: -1809.4, 2: -1809.4}
2021-07-16 15:51:37, {'time': '15:51:34', 0: 76.863, 1: -1809.4, 2: -1809.4}
2021-07-16 15:51:52, {'time': '15:51:49', 0: 76.874, 1: -1809.4, 2: -1809.4}
2021-07-16 15:52:07, {'time': '15:52:04', 0: 76.874, 1: -1809.4, 2: -1809.4}
2021-07-16 15:52:22, {'time': '15:52:19', 0: 76.867, 1: -1809.4, 2: -1809.4}
2021-07-16 15:52:37, {'time': '15:52:34', 0: 76.861, 1: -1809.4, 2: -1809.4}
2021-07-16 15:52:52, {'time': '15:52:49', 0: 76.851, 1: -1809.4, 2: -1809.4}
2021-07-16 15:53:07, {'time': '15:53:05', 0: 76.847, 1: -1809.4, 2: -1809.4}
2021-07-16 15:53:22, {'time': '15:53:20', 0: 76.84, 1: -1809.4, 2: -1809.4}
2021-07-16 15:53:37, {'time': '15:53:35', 0: 76.833, 1: -1809.4, 2: -1809.4}
2021-07-16 15:53:52, {'time': '15:53:50', 0: 76.82, 1: -1809.4, 2: -1809.4}
2021-07-16 15:54:07, {'time': '15:54:05', 0: 76.809, 1: -1809.4, 2: -1809.4}
2021-07-16 15:54:22, {'time': '15:54:20', 0: 76.809, 1: -1809.4, 2: -1809.4}
2021-07-16 15:54:37, {'time': '15:54:35', 0: 76.806, 1: -1809.4, 2: -1809.4}
2021-07-16 15:54:52, {'time': '15:54:50', 0: 76.807, 1: -1809.4, 2: -1809.4}
2021-07-16 15:55:07, {'time': '15:55:05', 0: 76.8, 1: -1809.4, 2: -1809.4}
2021-07-16 15:55:22, {'time': '15:55:20', 0: 76.797, 1: -1809.4, 2: -1809.4}
2021-07-16 15:55:37, {'time': '15:55:35', 0: 76.789, 1: -1809.4, 2: -1809.4}
2021-07-16 15:55:52, {'time': '15:55:51', 0: 76.782, 1: -1809.4, 2: -1809.4}
2021-07-16 15:56:07, {'time': '15:56:06', 0: 76.779, 1: -1809.4, 2: -1809.4}
2021-07-16 15:56:22, {'time': '15:56:21', 0: 76.775, 1: -1809.4, 2: -1809.4}
2021-07-16 15:56:37, {'time': '15:56:36', 0: 76.766, 1: -1809.4, 2: -1809.4}
2021-07-16 15:56:52, {'time': '15:56:51', 0: 76.762, 1: -1809.4, 2: -1809.4}
2021-07-16 15:57:07, {'time': '15:57:06', 0: 76.755, 1: -1809.4, 2: -1809.4}
2021-07-16 15:57:22, {'time': '15:57:21', 0: 76.755, 1: -1809.4, 2: -1809.4}
2021-07-16 15:57:37, {'time': '15:57:36', 0: 76.752, 1: -1809.4, 2: -1809.4}
2021-07-16 15:57:52, {'time': '15:57:51', 0: 76.741, 1: -1809.4, 2: -1809.4}
2021-07-16 15:58:07, {'time': '15:58:06', 0: 76.734, 1: -1809.4, 2: -1809.4}
2021-07-16 15:58:22, {'time': '15:58:21', 0: 76.725, 1: -1809.4, 2: -1809.4}
2021-07-16 15:58:37, {'time': '15:58:36', 0: 76.717, 1: -1809.4, 2: -1809.4}
2021-07-16 15:58:52, {'time': '15:58:52', 0: 76.714, 1: -1809.4, 2: -1809.4}
2021-07-16 15:59:07, {'time': '15:59:07', 0: 76.71, 1: -1809.4, 2: -1809.4}
2021-07-16 15:59:22, {'time': '15:59:22', 0: 76.707, 1: -1809.4, 2: -1809.4}
2021-07-16 15:59:37, {'time': '15:59:37', 0: 76.696, 1: -1809.4, 2: -1809.4}
2021-07-16 15:59:52, {'time': '15:59:52', 0: 76.696, 1: -1809.4, 2: -1809.4}
2021-07-16 16:00:07, {'time': '16:00:07', 0: 76.694, 1: -1809.4, 2: -1809.4}
2021-07-16 16:00:22, {'time': '16:00:19', 0: 76.694, 1: -1809.4, 2: -1809.4}
2021-07-16 16:00:37, {'time': '16:00:34', 0: 76.694, 1: -1809.4, 2: -1809.4}
2021-07-16 16:00:52, {'time': '16:00:49', 0: 76.69, 1: -1809.4, 2: -1809.4}
2021-07-16 16:01:07, {'time': '16:01:04', 0: 76.692, 1: -1809.4, 2: -1809.4}
2021-07-16 16:01:22, {'time': '16:01:19', 0: 76.689, 1: -1809.4, 2: -1809.4}
2021-07-16 16:01:37, {'time': '16:01:34', 0: 76.69, 1: -1809.4, 2: -1809.4}
2021-07-16 16:01:52, {'time': '16:01:49', 0: 76.69, 1: -1809.4, 2: -1809.4}
2021-07-16 16:02:07, {'time': '16:02:05', 0: 76.687, 1: -1809.4, 2: -1809.4}
2021-07-16 16:02:22, {'time': '16:02:20', 0: 76.687, 1: -1809.4, 2: -1809.4}
2021-07-16 16:02:37, {'time': '16:02:35', 0: 76.69, 1: -1809.4, 2: -1809.4}
2021-07-16 16:02:52, {'time': '16:02:50', 0: 76.689, 1: -1809.4, 2: -1809.4}
2021-07-16 16:03:07, {'time': '16:03:05', 0: 76.69, 1: -1809.4, 2: -1809.4}
2021-07-16 16:03:22, {'time': '16:03:20', 0: 76.687, 1: -1809.4, 2: -1809.4}
2021-07-16 16:03:37, {'time': '16:03:35', 0: 76.683, 1: -1809.4, 2: -1809.4}
2021-07-16 16:03:52, {'time': '16:03:50', 0: 76.683, 1: -1809.4, 2: -1809.4}
2021-07-16 16:04:07, {'time': '16:04:05', 0: 76.678, 1: -1809.4, 2: -1809.4}
2021-07-16 16:04:22, {'time': '16:04:20', 0: 76.681, 1: -1809.4, 2: -1809.4}
2021-07-16 16:04:37, {'time': '16:04:35', 0: 76.683, 1: -1809.4, 2: -1809.4}
2021-07-16 16:04:52, {'time': '16:04:50', 0: 76.681, 1: -1809.4, 2: -1809.4}
2021-07-16 16:05:07, {'time': '16:05:05', 0: 76.683, 1: -1809.4, 2: -1809.4}
2021-07-16 16:05:22, {'time': '16:05:21', 0: 76.689, 1: -1809.4, 2: -1809.4}
2021-07-16 16:05:37, {'time': '16:05:36', 0: 76.705, 1: -1809.4, 2: -1809.4}
2021-07-16 16:05:52, {'time': '16:05:51', 0: 76.725, 1: -1809.4, 2: -1809.4}
2021-07-16 16:06:07, {'time': '16:06:06', 0: 76.743, 1: -1809.4, 2: -1809.4}
2021-07-16 16:06:22, {'time': '16:06:21', 0: 76.762, 1: -1809.4, 2: -1809.4}
2021-07-16 16:06:37, {'time': '16:06:36', 0: 76.782, 1: -1809.4, 2: -1809.4}
2021-07-16 16:06:52, {'time': '16:06:51', 0: 76.798, 1: -1809.4, 2: -1809.4}
2021-07-16 16:07:07, {'time': '16:07:06', 0: 76.813, 1: -1809.4, 2: -1809.4}
2021-07-16 16:07:22, {'time': '16:07:21', 0: 76.833, 1: -1809.4, 2: -1809.4}
2021-07-16 16:07:37, {'time': '16:07:36', 0: 76.858, 1: -1809.4, 2: -1809.4}
2021-07-16 16:07:52, {'time': '16:07:51', 0: 76.87, 1: -1809.4, 2: -1809.4}
2021-07-16 16:08:07, {'time': '16:08:06', 0: 76.89, 1: -1809.4, 2: -1809.4}
2021-07-16 16:08:22, {'time': '16:08:21', 0: 76.903, 1: -1809.4, 2: -1809.4}
2021-07-16 16:08:37, {'time': '16:08:37', 0: 76.923, 1: -1809.4, 2: -1809.4}
2021-07-16 16:08:52, {'time': '16:08:52', 0: 76.941, 1: -1809.4, 2: -1809.4}
2021-07-16 16:09:07, {'time': '16:09:07', 0: 76.951, 1: -1809.4, 2: -1809.4}
2021-07-16 16:09:22, {'time': '16:09:22', 0: 76.969, 1: -1809.4, 2: -1809.4}
2021-07-16 16:09:37, {'time': '16:09:37', 0: 76.984, 1: -1809.4, 2: -1809.4}
2021-07-16 16:09:52, {'time': '16:09:52', 0: 77.004, 1: -1809.4, 2: -1809.4}
2021-07-16 16:10:07, {'time': '16:10:04', 0: 77.02, 1: -1809.4, 2: -1809.4}
2021-07-16 16:10:22, {'time': '16:10:19', 0: 77.032, 1: -1809.4, 2: -1809.4}
2021-07-16 16:10:37, {'time': '16:10:34', 0: 77.052, 1: -1809.4, 2: -1809.4}
2021-07-16 16:10:52, {'time': '16:10:49', 0: 77.072, 1: -1809.4, 2: -1809.4}
2021-07-16 16:11:07, {'time': '16:11:04', 0: 77.092, 1: -1809.4, 2: -1809.4}
2021-07-16 16:11:22, {'time': '16:11:19', 0: 77.103, 1: -1809.4, 2: -1809.4}
2021-07-16 16:11:37, {'time': '16:11:35', 0: 77.112, 1: -1809.4, 2: -1809.4}
2021-07-16 16:11:52, {'time': '16:11:50', 0: 77.13, 1: -1809.4, 2: -1809.4}
2021-07-16 16:12:07, {'time': '16:12:05', 0: 77.149, 1: -1809.4, 2: -1809.4}
2021-07-16 16:12:22, {'time': '16:12:20', 0: 77.164, 1: -1809.4, 2: -1809.4}
2021-07-16 16:12:37, {'time': '16:12:35', 0: 77.164, 1: -1809.4, 2: -1809.4}
2021-07-16 16:12:52, {'time': '16:12:50', 0: 77.18, 1: -1809.4, 2: -1809.4}
2021-07-16 16:13:07, {'time': '16:13:05', 0: 77.185, 1: -1809.4, 2: -1809.4}
2021-07-16 16:13:22, {'time': '16:13:20', 0: 77.193, 1: -1809.4, 2: -1809.4}
2021-07-16 16:13:37, {'time': '16:13:35', 0: 77.203, 1: -1809.4, 2: -1809.4}
2021-07-16 16:13:52, {'time': '16:13:50', 0: 77.212, 1: -1809.4, 2: -1809.4}
2021-07-16 16:14:07, {'time': '16:14:05', 0: 77.214, 1: -1809.4, 2: -1809.4}
2021-07-16 16:14:22, {'time': '16:14:20', 0: 77.22, 1: -1809.4, 2: -1809.4}
2021-07-16 16:14:37, {'time': '16:14:36', 0: 77.223, 1: -1809.4, 2: -1809.4}
2021-07-16 16:14:52, {'time': '16:14:51', 0: 77.22, 1: -1809.4, 2: -1809.4}
2021-07-16 16:15:07, {'time': '16:15:06', 0: 77.221, 1: -1809.4, 2: -1809.4}
2021-07-16 16:15:22, {'time': '16:15:21', 0: 77.225, 1: -1809.4, 2: -1809.4}
2021-07-16 16:15:37, {'time': '16:15:36', 0: 77.218, 1: -1809.4, 2: -1809.4}
2021-07-16 16:15:52, {'time': '16:15:51', 0: 77.216, 1: -1809.4, 2: -1809.4}
2021-07-16 16:16:07, {'time': '16:16:06', 0: 77.209, 1: -1809.4, 2: -1809.4}
2021-07-16 16:16:22, {'time': '16:16:21', 0: 77.214, 1: -1809.4, 2: -1809.4}
2021-07-16 16:16:37, {'time': '16:16:36', 0: 77.212, 1: -1809.4, 2: -1809.4}
2021-07-16 16:16:52, {'time': '16:16:51', 0: 77.207, 1: -1809.4, 2: -1809.4}
2021-07-16 16:17:35, {'time': '16:17:33', 0: 77.2, 1: -1809.4, 2: -1809.4}
2021-07-16 16:17:50, {'time': '16:17:48', 0: 77.189, 1: -1809.4, 2: -1809.4}
2021-07-16 16:18:05, {'time': '16:18:03', 0: 77.184, 1: -1809.4, 2: -1809.4}
2021-07-16 16:18:20, {'time': '16:18:18', 0: 77.189, 1: -1809.4, 2: -1809.4}
2021-07-16 16:18:35, {'time': '16:18:33', 0: 77.185, 1: -1809.4, 2: -1809.4}
2021-07-16 16:18:50, {'time': '16:18:48', 0: 77.187, 1: -1809.4, 2: -1809.4}
2021-07-16 16:19:05, {'time': '16:19:03', 0: 77.185, 1: -1809.4, 2: -1809.4}
2021-07-16 16:19:20, {'time': '16:19:18', 0: 77.18, 1: -1809.4, 2: -1809.4}
2021-07-16 16:19:35, {'time': '16:19:33', 0: 77.175, 1: -1809.4, 2: -1809.4}
2021-07-16 16:19:50, {'time': '16:19:48', 0: 77.176, 1: -1809.4, 2: -1809.4}
2021-07-16 16:20:05, {'time': '16:20:03', 0: 77.175, 1: -1809.4, 2: -1809.4}
2021-07-16 16:20:20, {'time': '16:20:18', 0: 77.169, 1: -1809.4, 2: -1809.4}
2021-07-16 16:20:35, {'time': '16:20:34', 0: 77.158, 1: -1809.4, 2: -1809.4}
2021-07-16 16:20:50, {'time': '16:20:49', 0: 77.149, 1: -1809.4, 2: -1809.4}
2021-07-16 16:21:05, {'time': '16:21:04', 0: 77.146, 1: -1809.4, 2: -1809.4}
2021-07-16 16:21:20, {'time': '16:21:19', 0: 77.14, 1: -1809.4, 2: -1809.4}
2021-07-16 16:21:35, {'time': '16:21:34', 0: 77.142, 1: -1809.4, 2: -1809.4}
2021-07-16 16:21:50, {'time': '16:21:49', 0: 77.142, 1: -1809.4, 2: -1809.4}
2021-07-16 16:22:05, {'time': '16:22:04', 0: 77.135, 1: -1809.4, 2: -1809.4}
2021-07-16 16:22:20, {'time': '16:22:19', 0: 77.139, 1: -1809.4, 2: -1809.4}
2021-07-16 16:22:35, {'time': '16:22:34', 0: 77.137, 1: -1809.4, 2: -1809.4}
2021-07-16 16:22:50, {'time': '16:22:49', 0: 77.135, 1: -1809.4, 2: -1809.4}
2021-07-16 16:23:05, {'time': '16:23:04', 0: 77.131, 1: -1809.4, 2: -1809.4}
2021-07-16 16:23:20, {'time': '16:23:19', 0: 77.124, 1: -1809.4, 2: -1809.4}
2021-07-16 16:23:35, {'time': '16:23:34', 0: 77.126, 1: -1809.4, 2: -1809.4}
2021-07-16 16:23:50, {'time': '16:23:50', 0: 77.117, 1: -1809.4, 2: -1809.4}
2021-07-16 16:24:05, {'time': '16:24:02', 0: 77.104, 1: -1809.4, 2: -1809.4}
2021-07-16 16:24:20, {'time': '16:24:17', 0: 77.095, 1: -1809.4, 2: -1809.4}
2021-07-16 16:24:35, {'time': '16:24:32', 0: 77.092, 1: -1809.4, 2: -1809.4}
2021-07-16 16:24:50, {'time': '16:24:47', 0: 77.09, 1: -1809.4, 2: -1809.4}
2021-07-16 16:25:05, {'time': '16:25:02', 0: 77.086, 1: -1809.4, 2: -1809.4}
2021-07-16 16:25:20, {'time': '16:25:17', 0: 77.09, 1: -1809.4, 2: -1809.4}
2021-07-16 16:25:35, {'time': '16:25:32', 0: 77.083, 1: -1809.4, 2: -1809.4}
2021-07-16 16:25:50, {'time': '16:25:47', 0: 77.077, 1: -1809.4, 2: -1809.4}
2021-07-16 16:26:05, {'time': '16:26:02', 0: 77.065, 1: -1809.4, 2: -1809.4}
2021-07-16 16:26:20, {'time': '16:26:17', 0: 77.056, 1: -1809.4, 2: -1809.4}
2021-07-16 16:26:35, {'time': '16:26:32', 0: 77.054, 1: -1809.4, 2: -1809.4}
2021-07-16 16:26:50, {'time': '16:26:47', 0: 77.047, 1: -1809.4, 2: -1809.4}
2021-07-16 16:27:05, {'time': '16:27:03', 0: 77.049, 1: -1809.4, 2: -1809.4}
2021-07-16 16:27:20, {'time': '16:27:18', 0: 77.038, 1: -1809.4, 2: -1809.4}
2021-07-16 16:27:35, {'time': '16:27:33', 0: 77.04, 1: -1809.4, 2: -1809.4}
2021-07-16 16:27:50, {'time': '16:27:48', 0: 77.038, 1: -1809.4, 2: -1809.4}
2021-07-16 16:28:05, {'time': '16:28:03', 0: 77.032, 1: -1809.4, 2: -1809.4}
2021-07-16 16:28:20, {'time': '16:28:18', 0: 77.031, 1: -1809.4, 2: -1809.4}
2021-07-16 16:28:35, {'time': '16:28:33', 0: 77.031, 1: -1809.4, 2: -1809.4}
2021-07-16 16:28:50, {'time': '16:28:48', 0: 77.032, 1: -1809.4, 2: -1809.4}
2021-07-16 16:29:05, {'time': '16:29:03', 0: 77.023, 1: -1809.4, 2: -1809.4}
2021-07-16 16:29:20, {'time': '16:29:18', 0: 77.016, 1: -1809.4, 2: -1809.4}
2021-07-16 16:29:35, {'time': '16:29:33', 0: 77.013, 1: -1809.4, 2: -1809.4}
2021-07-16 16:29:50, {'time': '16:29:48', 0: 77.009, 1: -1809.4, 2: -1809.4}
2021-07-16 16:30:05, {'time': '16:30:04', 0: 77.002, 1: -1809.4, 2: -1809.4}
2021-07-16 16:30:20, {'time': '16:30:19', 0: 76.998, 1: -1809.4, 2: -1809.4}
2021-07-16 16:30:35, {'time': '16:30:34', 0: 76.991, 1: -1809.4, 2: -1809.4}
2021-07-16 16:30:50, {'time': '16:30:49', 0: 76.993, 1: -1809.4, 2: -1809.4}
2021-07-16 16:31:05, {'time': '16:31:04', 0: 76.98, 1: -1809.4, 2: -1809.4}
2021-07-16 16:31:20, {'time': '16:31:19', 0: 76.978, 1: -1809.4, 2: -1809.4}
2021-07-16 16:31:35, {'time': '16:31:34', 0: 76.968, 1: -1809.4, 2: -1809.4}
2021-07-16 16:31:50, {'time': '16:31:49', 0: 76.96, 1: -1809.4, 2: -1809.4}
2021-07-16 16:32:05, {'time': '16:32:04', 0: 76.953, 1: -1809.4, 2: -1809.4}
2021-07-16 16:32:20, {'time': '16:32:19', 0: 76.948, 1: -1809.4, 2: -1809.4}
2021-07-16 16:32:35, {'time': '16:32:34', 0: 76.946, 1: -1809.4, 2: -1809.4}
2021-07-16 16:32:50, {'time': '16:32:49', 0: 76.951, 1: -1809.4, 2: -1809.4}
2021-07-16 16:33:05, {'time': '16:33:05', 0: 76.944, 1: -1809.4, 2: -1809.4}
2021-07-16 16:33:20, {'time': '16:33:20', 0: 76.937, 1: -1809.4, 2: -1809.4}
2021-07-16 16:33:35, {'time': '16:33:32', 0: 76.933, 1: -1809.4, 2: -1809.4}
2021-07-16 16:33:50, {'time': '16:33:47', 0: 76.939, 1: -1809.4, 2: -1809.4}
2021-07-16 16:34:05, {'time': '16:34:02', 0: 76.937, 1: -1809.4, 2: -1809.4}
2021-07-16 16:34:20, {'time': '16:34:17', 0: 76.932, 1: -1809.4, 2: -1809.4}
2021-07-16 16:34:35, {'time': '16:34:32', 0: 76.932, 1: -1809.4, 2: -1809.4}
2021-07-16 16:34:50, {'time': '16:34:47', 0: 76.932, 1: -1809.4, 2: -1809.4}
2021-07-16 16:35:05, {'time': '16:35:02', 0: 76.932, 1: -1809.4, 2: -1809.4}
2021-07-16 16:35:20, {'time': '16:35:17', 0: 76.93, 1: -1809.4, 2: -1809.4}
2021-07-16 16:35:35, {'time': '16:35:32', 0: 76.921, 1: -1809.4, 2: -1809.4}
2021-07-16 16:35:50, {'time': '16:35:47', 0: 76.912, 1: -1809.4, 2: -1809.4}
2021-07-16 16:36:05, {'time': '16:36:02', 0: 76.906, 1: -1809.4, 2: -1809.4}
2021-07-16 16:36:20, {'time': '16:36:18', 0: 76.905, 1: -1809.4, 2: -1809.4}
2021-07-16 16:36:35, {'time': '16:36:33', 0: 76.901, 1: -1809.4, 2: -1809.4}
2021-07-16 16:36:50, {'time': '16:36:48', 0: 76.899, 1: -1809.4, 2: -1809.4}
2021-07-16 16:37:05, {'time': '16:37:03', 0: 76.899, 1: -1809.4, 2: -1809.4}
2021-07-16 16:37:20, {'time': '16:37:18', 0: 76.897, 1: -1809.4, 2: -1809.4}
2021-07-16 16:37:35, {'time': '16:37:33', 0: 76.897, 1: -1809.4, 2: -1809.4}
2021-07-16 16:37:50, {'time': '16:37:48', 0: 76.892, 1: -1809.4, 2: -1809.4}
2021-07-16 16:38:05, {'time': '16:38:03', 0: 76.897, 1: -1809.4, 2: -1809.4}
2021-07-16 16:38:20, {'time': '16:38:18', 0: 76.892, 1: -1809.4, 2: -1809.4}
2021-07-16 16:38:35, {'time': '16:38:33', 0: 76.894, 1: -1809.4, 2: -1809.4}
2021-07-16 16:38:50, {'time': '16:38:48', 0: 76.888, 1: -1809.4, 2: -1809.4}
2021-07-16 16:39:05, {'time': '16:39:03', 0: 76.883, 1: -1809.4, 2: -1809.4}
2021-07-16 16:39:20, {'time': '16:39:18', 0: 76.883, 1: -1809.4, 2: -1809.4}
2021-07-16 16:39:35, {'time': '16:39:33', 0: 76.885, 1: -1809.4, 2: -1809.4}
2021-07-19 16:32:55, {'time': '16:32:53', 0: 76.555, 1: -1809.4, 2: -1809.4}
2021-07-19 16:33:10, {'time': '16:33:08', 0: 76.55, 1: -1809.4, 2: -1809.4}
2021-07-19 16:33:25, {'time': '16:33:23', 0: 76.557, 1: -1809.4, 2: -1809.4}
2021-07-19 16:33:40, {'time': '16:33:38', 0: 76.577, 1: -1809.4, 2: -1809.4}
2021-07-19 16:33:55, {'time': '16:33:53', 0: 76.595, 1: -1809.4, 2: -1809.4}
2021-07-19 16:34:10, {'time': '16:34:08', 0: 76.599, 1: -1809.4, 2: -1809.4}
2021-07-19 16:34:25, {'time': '16:34:23', 0: 76.597, 1: -1809.4, 2: -1809.4}
2021-07-19 16:34:40, {'time': '16:34:39', 0: 76.59, 1: -1809.4, 2: -1809.4}
2021-07-19 16:34:55, {'time': '16:34:54', 0: 76.59, 1: -1809.4, 2: -1809.4}
2021-07-19 16:35:10, {'time': '16:35:09', 0: 76.575, 1: -1809.4, 2: -1809.4}
2021-07-19 16:35:25, {'time': '16:35:24', 0: 76.566, 1: -1809.4, 2: -1809.4}
2021-07-19 16:35:40, {'time': '16:35:39', 0: 76.566, 1: -1809.4, 2: -1809.4}
2021-07-19 16:35:55, {'time': '16:35:54', 0: 76.528, 1: -1809.4, 2: -1809.4}
2021-07-19 16:36:10, {'time': '16:36:09', 0: 76.503, 1: -1809.4, 2: -1809.4}
2021-07-19 16:36:25, {'time': '16:36:24', 0: 76.487, 1: -1809.4, 2: -1809.4}
2021-07-19 16:36:40, {'time': '16:36:39', 0: 76.471, 1: -1809.4, 2: -1809.4}
2021-07-19 16:36:55, {'time': '16:36:54', 0: 76.46, 1: -1809.4, 2: -1809.4}
2021-07-19 16:37:10, {'time': '16:37:09', 0: 76.451, 1: -1809.4, 2: -1809.4}
2021-07-19 16:37:25, {'time': '16:37:24', 0: 76.44, 1: -1809.4, 2: -1809.4}
2021-07-19 16:37:40, {'time': '16:37:39', 0: 76.446, 1: -1809.4, 2: -1809.4}
2021-07-19 16:37:55, {'time': '16:37:55', 0: 76.446, 1: -1809.4, 2: -1809.4}
2021-07-19 16:38:10, {'time': '16:38:10', 0: 76.453, 1: -1809.4, 2: -1809.4}
2021-07-19 16:38:25, {'time': '16:38:25', 0: 76.464, 1: -1809.4, 2: -1809.4}
2021-07-19 16:38:40, {'time': '16:38:40', 0: 76.471, 1: -1809.4, 2: -1809.4}
2021-07-19 16:38:55, {'time': '16:38:55', 0: 76.46, 1: -1809.4, 2: -1809.4}
2021-07-19 16:39:10, {'time': '16:39:10', 0: 76.455, 1: -1809.4, 2: -1809.4}
2021-07-19 16:39:25, {'time': '16:39:25', 0: 76.453, 1: -1809.4, 2: -1809.4}
2021-07-19 16:39:40, {'time': '16:39:37', 0: 76.449, 1: -1809.4, 2: -1809.4}
2021-07-19 16:39:55, {'time': '16:39:52', 0: 76.437, 1: -1809.4, 2: -1809.4}
2021-07-19 16:40:10, {'time': '16:40:07', 0: 76.428, 1: -1809.4, 2: -1809.4}
2021-07-19 16:40:25, {'time': '16:40:22', 0: 76.429, 1: -1809.4, 2: -1809.4}
2021-07-19 16:40:40, {'time': '16:40:37', 0: 76.449, 1: -1809.4, 2: -1809.4}
2021-07-19 16:40:55, {'time': '16:40:52', 0: 76.451, 1: -1809.4, 2: -1809.4}
2021-07-19 16:41:10, {'time': '16:41:08', 0: 76.447, 1: -1809.4, 2: -1809.4}
2021-07-19 16:41:25, {'time': '16:41:23', 0: 76.44, 1: -1809.4, 2: -1809.4}
2021-07-19 16:41:40, {'time': '16:41:38', 0: 76.428, 1: -1809.4, 2: -1809.4}
2021-07-19 16:41:55, {'time': '16:41:53', 0: 76.42, 1: -1809.4, 2: -1809.4}
2021-07-19 16:42:10, {'time': '16:42:08', 0: 76.42, 1: -1809.4, 2: -1809.4}
2021-07-19 16:42:25, {'time': '16:42:23', 0: 76.419, 1: -1809.4, 2: -1809.4}
2021-07-19 16:42:40, {'time': '16:42:38', 0: 76.417, 1: -1809.4, 2: -1809.4}
2021-07-19 16:42:55, {'time': '16:42:53', 0: 76.413, 1: -1809.4, 2: -1809.4}
2021-07-19 16:43:10, {'time': '16:43:08', 0: 76.406, 1: -1809.4, 2: -1809.4}
2021-07-19 16:43:25, {'time': '16:43:23', 0: 76.397, 1: -1809.4, 2: -1809.4}
2021-07-19 16:43:40, {'time': '16:43:38', 0: 76.386, 1: -1809.4, 2: -1809.4}
2021-07-19 16:43:55, {'time': '16:43:53', 0: 76.363, 1: -1809.4, 2: -1809.4}
2021-07-19 16:44:10, {'time': '16:44:08', 0: 76.35, 1: -1809.4, 2: -1809.4}
2021-07-19 16:44:25, {'time': '16:44:24', 0: 76.35, 1: -1809.4, 2: -1809.4}
2021-07-19 16:44:40, {'time': '16:44:39', 0: 76.354, 1: -1809.4, 2: -1809.4}
2021-07-19 16:44:55, {'time': '16:44:54', 0: 76.345, 1: -1809.4, 2: -1809.4}
2021-07-19 16:45:10, {'time': '16:45:09', 0: 76.338, 1: -1809.4, 2: -1809.4}
2021-07-19 16:45:25, {'time': '16:45:24', 0: 76.352, 1: -1809.4, 2: -1809.4}
2021-07-19 16:45:40, {'time': '16:45:39', 0: 76.361, 1: -1809.4, 2: -1809.4}
2021-07-19 16:45:55, {'time': '16:45:54', 0: 76.365, 1: -1809.4, 2: -1809.4}
2021-07-19 16:46:10, {'time': '16:46:09', 0: 76.356, 1: -1809.4, 2: -1809.4}
2021-07-19 16:46:25, {'time': '16:46:24', 0: 76.339, 1: -1809.4, 2: -1809.4}
2021-07-19 16:46:40, {'time': '16:46:39', 0: 76.327, 1: -1809.4, 2: -1809.4}
2021-07-19 16:46:55, {'time': '16:46:54', 0: 76.318, 1: -1809.4, 2: -1809.4}
2021-07-19 16:47:10, {'time': '16:47:09', 0: 76.309, 1: -1809.4, 2: -1809.4}
2021-07-19 16:47:25, {'time': '16:47:25', 0: 76.309, 1: -1809.4, 2: -1809.4}
2021-07-19 16:47:40, {'time': '16:47:40', 0: 76.303, 1: -1809.4, 2: -1809.4}
2021-07-19 16:47:55, {'time': '16:47:55', 0: 76.3, 1: -1809.4, 2: -1809.4}
2021-07-19 16:48:10, {'time': '16:48:10', 0: 76.294, 1: -1809.4, 2: -1809.4}
2021-07-19 16:48:25, {'time': '16:48:25', 0: 76.284, 1: -1809.4, 2: -1809.4}
2021-07-19 16:48:40, {'time': '16:48:40', 0: 76.275, 1: -1809.4, 2: -1809.4}
2021-07-19 16:48:55, {'time': '16:48:55', 0: 76.267, 1: -1809.4, 2: -1809.4}
2021-07-19 16:49:10, {'time': '16:49:10', 0: 76.26, 1: -1809.4, 2: -1809.4}
2021-07-19 16:49:25, {'time': '16:49:22', 0: 76.266, 1: -1809.4, 2: -1809.4}
2021-07-19 16:49:40, {'time': '16:49:37', 0: 76.271, 1: -1809.4, 2: -1809.4}
2021-07-19 16:49:55, {'time': '16:49:52', 0: 76.271, 1: -1809.4, 2: -1809.4}
2021-07-19 16:50:10, {'time': '16:50:07', 0: 76.271, 1: -1809.4, 2: -1809.4}
2021-07-19 16:50:25, {'time': '16:50:22', 0: 76.264, 1: -1809.4, 2: -1809.4}
2021-07-19 16:50:40, {'time': '16:50:38', 0: 76.271, 1: -1809.4, 2: -1809.4}
2021-07-19 16:50:55, {'time': '16:50:53', 0: 76.278, 1: -1809.4, 2: -1809.4}
2021-07-19 16:51:10, {'time': '16:51:08', 0: 76.276, 1: -1809.4, 2: -1809.4}
2021-07-19 16:51:25, {'time': '16:51:23', 0: 76.26, 1: -1809.4, 2: -1809.4}
